Fighter ID|Gender|Fighter Name|Wins|Loses|Draws|Avg.Time(in Mins)|Height|Weight|Reach|Stance|DOB|SLpM|Str.Acc.|SApM|Str. Def.|TD Avg.|TD Acc.|TD Def.|Sub. Avg.
ba280572acfba13f|male|Matt Mitrione|12|5|0|6.2928571428571445|"6' 3"""|265 lbs.|"82"""|Switch|Jul 15, 1978|3.55|0.5|2.79|0.64|0.0|0.0|0.55|0.7
8f3df4c579cfbb69|male|David Mitchell|22|7|0|13.583333333333332|"6' 0"""|170 lbs.|"75"""|Orthodox|Oct 24, 1979|1.74|0.32|2.06|0.55|0.66|0.5|0.29|2.0
3f87218a7aca84c4|male|Toby Misech|9|5|0|0.0|"5' 8"""|145 lbs.|NaN|Southpaw|Mar 07, 1988|3.27|0.4|7.73|0.46|0.0|0.0|0.0|0.0
6cbb7661c3258617|male|Felix Lee Mitchell|2|7|0|4.772222222222222|NaN|NaN|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
992c82450d96f726|male|Damir Mirenic|9|4|0|0.0|"6' 0"""|185 lbs.|NaN|Orthodox|Aug 02, 1974|0.84|0.5|9.86|0.35|0.0|0.0|0.0|0.0
df2bf09c99594848|male|Mario Miranda|14|7|0|10.983333333333334|"6' 3"""|185 lbs.|"74"""|Orthodox|Jul 12, 1979|1.96|0.54|2.46|0.36|1.02|0.6|0.54|0.0
5e7a28f20927d64a|male|Kazuo Misaki|25|11|2|0.0|"5' 8"""|183 lbs.|NaN|Orthodox|Apr 25, 1976|2.85|0.4|2.74|0.63|0.72|0.38|0.51|0.6
b14a68c533f4a4aa|male|Dokonjonosuke Mishima|21|7|2|8.033333333333333|"5' 7"""|155 lbs.|NaN|Southpaw|Apr 19, 1972|1.06|0.41|1.22|0.52|2.47|0.4|0.25|1.4
be8ad887e4d674b0|male|Juan Miranda|7|5|0|0.0|NaN|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7263e0dc082adc87|male|Brad Mitchell|4|2|0|0.0|"5' 11"""|145 lbs.|NaN|NaN|Oct 10, 1974|1.15|0.33|4.2|0.52|0.0|0.0|1.0|1.9
4bcb6eb12b4ad4aa|male|Vitor Miranda|12|5|0|11.252380952380951|"6' 1"""|185 lbs.|"77"""|Orthodox|Mar 10, 1979|2.98|0.45|2.95|0.58|0.95|0.55|0.5|0.2
c8aa3541bec4042e|male|Mike Minniger|0|0|0|0.0|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
40d8b74488743800|male|Carlton Minus|10|3|0|15.0|"5' 10"""|170 lbs.|"75"""|Orthodox|Apr 26, 1993|3.5|0.4|4.97|0.5|0.0|0.0|0.58|0.0
1ff9589f9065a9ed|male|Frank Mir|18|11|0|5.765432098765432|"6' 3"""|264 lbs.|"79"""|Southpaw|May 24, 1979|2.18|0.47|3.84|0.38|2.02|0.4|0.54|2.0
d28dee5c705991df|male|Stipe Miocic|20|4|0|11.178703703703704|"6' 4"""|240 lbs.|"80"""|Orthodox|Aug 19, 1982|4.82|0.53|3.82|0.54|1.86|0.34|0.68|0.0
4b1d46a1b5c0fd11|male|Alberto Mina|13|1|0|10.141666666666666|"6' 0"""|170 lbs.|"77"""|Orthodox|May 02, 1982|3.23|0.38|3.7|0.47|1.85|0.2|0.5|0.0
ce6065baef021cf3|male|Ikuhisa Minowa|60|42|8|11.9|"5' 9"""|181 lbs.|NaN|Orthodox|Jan 12, 1976|0.88|0.4|1.66|0.49|1.82|0.41|0.05|1.9
56c975c4a2b357a5|male|Vitaly Minakov|20|0|0|0.0|"6' 2"""|249 lbs.|NaN|NaN|Feb 06, 1985|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
72ffecf712673af1|male|Adam Milstead|8|4|0|8.245833333333334|"6' 3"""|205 lbs.|"76"""|Orthodox|Jul 03, 1987|3.85|0.46|4.79|0.43|0.0|0.0|0.64|0.0
6cadfd8f1d9e7685|male|Che Mills|16|10|0|6.366666666666667|"6' 1"""|170 lbs.|"76"""|Orthodox|Sep 29, 1982|2.08|0.52|2.87|0.43|1.18|0.66|0.58|0.0
f2c934689243fe4e|male|Eddy Millis|0|2|0|0.0|"6' 1"""|185 lbs.|NaN|NaN|NaN|0.0|0.0|3.36|0.22|0.0|0.0|0.0|7.2
34e516ab361afb1c|male|Darrick Minner|26|13|0|9.260000000000002|"5' 7"""|145 lbs.|"69"""|Orthodox|Apr 28, 1990|2.58|0.64|1.95|0.32|2.46|0.72|0.66|2.8
39019970ac8543e9|male|Mo Miller|6|0|0|0.0|"5' 8"""|135 lbs.|"72"""|Orthodox|Aug 10, 1992|1.87|0.45|1.33|0.6|4.0|0.8|0.0|0.0
a4d055f1435d6d75|male|Aaron Miller|14|10|0|0.0|"5' 9"""|145 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
18aecaf50f52e4c3|male|Phillip Miller|16|0|0|12.416666666666666|"5' 11"""|185 lbs.|NaN|Orthodox|Feb 20, 1979|1.61|0.54|1.93|0.5|3.62|0.25|1.0|0.6
3ff0d0dc7a14bb50|male|Micah Miller|20|8|0|0.0|"6' 0"""|145 lbs.|NaN|Orthodox|Feb 14, 1987|1.33|0.33|2.15|0.54|0.98|0.37|0.21|2.0
282fa667ff9c51ed|male|Cole Miller|21|11|0|10.0825|"6' 1"""|145 lbs.|"73"""|Orthodox|Apr 26, 1984|3.0|0.33|3.88|0.59|0.6|0.36|0.38|1.8
d1941565abf50b16|male|Jim Miller|33|16|0|9.853508771929823|"5' 8"""|155 lbs.|"71"""|Southpaw|Aug 30, 1983|2.7|0.41|2.92|0.59|1.64|0.43|0.47|1.8
45a2ba3ef82b9700|male|Henry Miller|6|16|0|0.0|"5' 7"""|270 lbs.|NaN|Southpaw|Jul 16, 1969|1.25|0.36|2.16|0.54|0.55|0.25|0.6|0.0
f1928a52590c5532|male|Curtis Millender|17|5|0|11.373333333333333|"6' 2"""|170 lbs.|"76"""|Orthodox|Dec 01, 1987|3.86|0.46|2.95|0.61|0.43|1.0|0.57|0.0
b2f88c04c4dd43ce|male|Jason Miller|23|10|0|14.52222222222222|"6' 1"""|185 lbs.|NaN|Orthodox|Dec 24, 1980|1.83|0.43|2.3|0.49|1.31|0.28|0.43|1.3
cedfdf8d423d500c|male|Pat Miletich|29|7|2|8.696666666666667|"5' 10"""|170 lbs.|NaN|Orthodox|Mar 09, 1968|1.79|0.45|1.66|0.63|1.96|1.0|0.54|1.0
d0c29452d3272603|male|Dan Miller|14|8|0|11.32948717948718|"6' 1"""|185 lbs.|"74"""|Orthodox|Jun 30, 1981|2.03|0.36|3.06|0.49|1.67|0.54|0.47|1.8
3c48019bc387b80c|male|Billy Miles|2|2|0|1.6|"5' 10"""|170 lbs.|NaN|Orthodox|Apr 28, 1978|0.0|0.0|1.25|0.33|0.0|0.0|0.0|0.0
2b284840ca89876a|male|Chris Mierzwiak|5|3|0|0.0|"6' 1"""|185 lbs.|NaN|NaN|Feb 14, 1988|1.6|0.61|1.73|0.48|2.0|0.28|0.0|1.0
d6285cba1d1052e0|male|Bojan Mihajlovic|10|6|0|7.061111111111111|"5' 11"""|205 lbs.|"73"""|Orthodox|Mar 30, 1980|1.23|0.35|5.95|0.47|0.0|0.0|0.33|0.0
a6fa5dd90528e9f7|male|Gabriel Miglioli|9|9|0|0.0|"5' 8"""|170 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
f62850b3c7480db9|male|Keith Mielke|0|5|0|0.8333333333333334|"5' 8"""|185 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5b5b9c6f6f270369|male|Kristof Midoux|6|10|0|5.866666666666667|"6' 1"""|220 lbs.|NaN|Orthodox|Jul 30, 1974|0.7|0.43|2.89|0.49|0.0|0.0|0.0|0.0
49f4b511932f71e9|male|David Michaud|11|3|0|13.861111111111112|"5' 9"""|155 lbs.|NaN|Orthodox|Nov 10, 1988|3.25|0.43|4.45|0.54|2.53|0.58|0.77|0.7
a36a14985a57a1c6|male|Zachary Micklewright|15|3|0|0.0|"6' 0"""|155 lbs.|"74"""|Southpaw|Aug 21, 1976|5.56|0.53|4.72|0.54|0.7|0.12|1.0|0.0
79325a3c1a5c3bf4|male|Andreas Michailidis|13|5|0|8.433333333333334|"6' 0"""|185 lbs.|"76"""|Orthodox|Jul 18, 1988|3.91|0.51|3.91|0.5|1.78|0.33|0.0|0.0
f903967fd320da38|male|Chris Mickle|30|21|2|0.0|"5' 9"""|145 lbs.|NaN|Orthodox|Jul 10, 1983|3.03|0.27|9.7|0.48|0.0|0.0|0.0|0.0
f5e4ce11afbdfb61|male|Brandon Michaels|4|14|0|0.0|"5' 9"""|185 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
946f341df6472ee0|male|Guy Mezger|30|14|2|4.836666666666667|"6' 1"""|200 lbs.|NaN|Orthodox|Jan 01, 1968|2.3|0.32|1.36|0.72|0.39|0.5|0.88|0.0
5823ceab56741617|male|Jonathan Meunier|8|1|0|12.95|"6' 3"""|170 lbs.|NaN|Switch|Aug 04, 1987|3.47|0.5|1.43|0.69|0.58|0.33|0.58|0.0
3623bd267a2eef2e|male|Yaotzin Meza|21|11|0|12.104761904761904|"5' 9"""|145 lbs.|"71"""|Orthodox|Feb 04, 1981|1.43|0.41|1.62|0.64|1.06|0.2|0.18|1.4
5bdcbd8dd681a257|male|Jeremiah Metcalf|13|7|0|0.0|"6' 1"""|185 lbs.|NaN|Orthodox|NaN|1.74|0.59|0.27|0.6|4.02|0.66|1.0|2.0
c1135a6892e916db|male|Adam Meredith|5|3|0|0.0|"6' 2"""|170 lbs.|NaN|NaN|NaN|2.63|0.5|2.11|0.55|7.89|1.0|1.0|7.9
e82d5f54daa85a7e|male|Joe Merritt|7|2|0|15.0|"6' 0"""|170 lbs.|NaN|Orthodox|Mar 07, 1984|1.53|0.58|0.73|0.66|0.0|0.0|0.68|0.0
36120738148f203f|male|Buck Meredith|3|3|0|0.0|"6' 2"""|185 lbs.|NaN|NaN|May 17, 1982|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
275cafc9de131c83|male|Dave Menne|45|17|2|10.96111111111111|"5' 10"""|170 lbs.|NaN|Orthodox|Jul 29, 1974|1.84|0.44|1.99|0.42|0.46|0.5|0.57|2.5
5755960ebd0b16f6|male|Ivan Menjivar|25|12|0|9.727777777777778|"5' 6"""|145 lbs.|"64"""|Orthodox|May 30, 1982|2.78|0.37|2.76|0.65|0.56|0.28|0.38|1.0
3bc27ec15facbcf3|male|Steve Mensing|9|13|2|0.0|"5' 11"""|185 lbs.|NaN|Orthodox|Dec 06, 1977|0.0|0.0|9.51|0.42|0.0|0.0|0.0|0.0
a495f599e787614f|male|Alonzo Menifield|11|3|0|8.935714285714287|"6' 0"""|205 lbs.|"76"""|Orthodox|Oct 18, 1987|3.86|0.55|3.43|0.52|0.44|0.2|0.83|0.2
869d68b5383131fd|male|Pietro Menga|13|0|0|0.0|"5' 7"""|125 lbs.|"68"""|Southpaw|Feb 15, 1988|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
49e49b54e5901d0d|male|Eddie Mendez|8|3|1|2.3333333333333335|"5' 10"""|185 lbs.|NaN|NaN|Jan 16, 1984|1.71|0.33|3.43|0.11|0.0|0.0|0.0|0.0
3d5b1ce6097dbb49|male|Augusto Mendes|6|2|0|11.433333333333332|"5' 6"""|135 lbs.|"65"""|Orthodox|Mar 03, 1983|2.42|0.34|3.91|0.56|1.75|0.33|0.8|0.0
28200bc87367614f|male|Luis Mendoza|0|1|0|0.0|NaN|155 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
3795fca327cbcf23|male|Antonio Mendes|18|13|0|2.9916666666666667|"6' 3"""|205 lbs.|"77"""|Southpaw|Apr 19, 1981|1.34|0.47|6.85|0.22|2.51|0.5|1.0|0.0
9b7dfb3b7d99926a|female|Vanessa Melo|11|8|0|15.0|"5' 5"""|135 lbs.|"65"""|Orthodox|Mar 27, 1988|3.48|0.3|6.13|0.59|0.0|0.0|0.71|0.0
672ef06fd9f41f7d|male|Marcelo Mello|1|0|0|1.3833333333333333|"5' 7"""|170 lbs.|NaN|Southpaw|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2b06b6ad5db63348|male|Brandon Melendez|25|25|0|7.15|"5' 11"""|155 lbs.|NaN|Southpaw|Mar 24, 1983|0.84|0.26|0.56|0.63|0.0|0.0|0.25|0.0
b5b684eac99ae0a3|male|Chad Mendes|18|5|0|8.308333333333334|"5' 6"""|145 lbs.|"66"""|Orthodox|May 01, 1985|2.78|0.49|2.35|0.67|4.13|0.55|1.0|0.3
8a028648f3f0761d|male|Fabio Mello|11|8|0|0.0|"5' 5"""|155 lbs.|NaN|Southpaw|NaN|0.86|0.35|3.94|0.5|0.0|0.0|0.0|0.0
6c7dafd03b6cc3f8|male|Derrick Mehmen|19|9|0|0.0|"6' 4"""|205 lbs.|NaN|NaN|May 30, 1985|1.93|0.14|4.53|0.48|1.0|0.16|0.0|0.0
c0a93b52096b7682|male|Frank Megallon|2|3|0|0.0|"5' 10"""|185 lbs.|NaN|Southpaw|NaN|1.14|0.21|5.32|0.54|0.0|0.0|0.0|0.0
6eae26c44e505775|male|Bryce Mejia|3|1|0|0.0|"6' 1"""|170 lbs.|NaN|NaN|NaN|3.49|0.62|6.98|0.5|0.0|0.0|0.0|0.0
aa5b4eff51bdc7d1|male|Gilbert Melendez|22|8|0|15.269047619047617|"5' 9"""|145 lbs.|"73"""|Orthodox|Apr 12, 1982|3.44|0.33|2.53|0.63|1.64|0.41|0.71|0.2
eee7dafac7d672b5|male|Brian Melancon|7|3|0|3.708333333333333|"5' 8"""|170 lbs.|NaN|Orthodox|May 28, 1982|4.18|0.49|3.64|0.64|2.02|1.0|0.66|0.0
6ac9bc2953c47345|male|Gerald Meerschaert|34|14|0|7.453333333333333|"6' 1"""|185 lbs.|"77"""|Southpaw|Dec 18, 1987|3.11|0.44|3.43|0.52|2.42|0.41|0.35|2.0
2aa49b3766a59bcd|male|Jordan Mein|31|12|0|10.283333333333333|"6' 0"""|170 lbs.|"73"""|Orthodox|Oct 10, 1989|3.35|0.44|2.55|0.69|1.56|0.58|0.66|0.2
27c59ac201539d10|male|Sanford Alton Meeks|1|1|0|0.0|"6' 5"""|265 lbs.|"75"""|Orthodox|Apr 05, 1994|0.71|0.42|4.47|0.38|7.06|0.25|0.0|0.0
41dca66f9dadfc86|male|Miika Mehmet|3|5|0|0.0|NaN|205 lbs.|NaN|Orthodox|NaN|0.33|0.12|7.29|0.24|0.0|0.0|0.0|0.0
103b06d8707895a9|male|Emil Meek|9|5|1|15.0|"5' 11"""|170 lbs.|"74"""|Switch|Aug 20, 1988|2.52|0.39|2.53|0.38|0.25|0.33|0.47|1.0
f53fb9d9e57cc38e|male|Jason Medina|21|15|1|0.0|"5' 9"""|180 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
b60391da771deefe|male|Todd Medina|11|9|0|2.5583333333333336|"5' 10"""|193 lbs.|NaN|Southpaw|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
263af068bd986548|female|Kaline Medeiros|8|5|0|0.0|"5' 3"""|115 lbs.|NaN|NaN|NaN|2.06|0.7|0.29|0.83|4.41|1.0|0.0|4.4
681399317dbf4701|male|Uros Medic|7|1|0|2.841666666666667|"6' 1"""|155 lbs.|"71"""|Southpaw|Apr 25, 1993|10.53|0.75|3.42|0.56|0.0|0.0|0.66|0.0
acd8a53f7c0ce85e|male|Charles McTorry|3|0|0|0.0|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
2937cb502dda0808|male|Anistavio Medeiros|19|10|0|2.2|"5' 6"""|145 lbs.|NaN|Orthodox|May 01, 1988|3.64|0.44|5.0|0.47|0.0|0.0|0.0|0.0
7b03d9df5910917d|male|Daniel McWilliams|15|37|0|0.0|"6' 1"""|185 lbs.|NaN|NaN|NaN|3.36|0.77|0.0|0.0|0.0|0.0|1.0|21.6
7be74a12d7352df2|female|Sara McMann|12|6|0|9.063888888888888|"5' 6"""|135 lbs.|"66"""|Orthodox|Sep 24, 1980|2.32|0.45|1.94|0.48|4.41|0.65|0.5|0.5
4b47e71384a9522f|male|Tim Means|32|12|1|10.152083333333334|"6' 2"""|170 lbs.|"75"""|Orthodox|Feb 20, 1984|5.06|0.48|3.58|0.61|0.92|0.39|0.66|0.2
cac08b8685387ca5|male|James McSweeney|15|15|0|9.555555555555555|"6' 4"""|230 lbs.|"77"""|Switch|Oct 24, 1980|3.94|0.55|4.33|0.42|0.52|0.33|1.0|1.1
6488729da7ac1c79|male|Brian McLaughlin|6|2|0|0.0|"5' 9"""|155 lbs.|NaN|NaN|May 12, 1984|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8336d7a85ce45481|male|Jason McLean|6|7|0|0.0|"5' 5"""|145 lbs.|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
809bd1a871491508|male|Terrance McKinney|11|3|0|0.11666666666666667|"5' 10"""|155 lbs.|"73"""|Switch|Sep 15, 1994|1.73|0.57|0.58|0.66|4.33|0.33|0.0|0.0
813550bc53b15fb0|male|Yancy Medeiros|15|8|0|8.172222222222222|"5' 10"""|155 lbs.|"75"""|Orthodox|Sep 07, 1987|4.36|0.37|5.67|0.47|0.33|0.5|0.73|0.7
3414b50b08a10600|male|Antonio McKee|29|6|2|15.0|"5' 8"""|155 lbs.|NaN|Southpaw|Mar 12, 1970|1.37|0.45|0.74|0.74|1.47|0.33|0.57|0.0
3351aa64aa83c4d9|male|Cory McKenna|6|1|0|15.0|"5' 3"""|115 lbs.|"58"""|Orthodox|Nov 07, 1999|3.47|0.44|3.03|0.45|0.5|0.5|0.71|0.0
9ca265dfe8323db3|male|Tim McKenzie|14|9|0|1.6666666666666667|"6' 0"""|185 lbs.|"74"""|Orthodox|Jul 21, 1982|1.37|0.54|2.96|0.44|0.0|0.0|0.28|2.1
7be63795363029e8|male|Cody McKenzie|16|10|0|7.716666666666667|"6' 0"""|155 lbs.|"72"""|Switch|Dec 16, 1987|1.74|0.34|2.5|0.67|2.5|0.25|0.14|2.5
f3ec0214794a699e|male|AJ McKee|8|0|0|0.0|"5' 10"""|145 lbs.|NaN|NaN|NaN|2.75|0.32|0.92|0.8|11.01|1.0|1.0|11.0
f748267c4ab6c127|male|Rhys McKee|10|4|1|9.075|"6' 2"""|170 lbs.|"78"""|Orthodox|Sep 10, 1995|6.83|0.53|11.9|0.43|0.0|0.0|0.2|0.0
f4c49976c75c5ab2|male|Conor McGregor|22|6|0|8.039285714285715|"5' 9"""|155 lbs.|"74"""|Southpaw|Jul 14, 1988|5.32|0.49|4.66|0.54|0.67|0.55|0.66|0.1
f215cfbd4ba3c270|male|Garreth McLellan|13|6|0|10.406666666666668|"6' 1"""|185 lbs.|"72"""|Southpaw|Sep 01, 1982|3.56|0.54|2.94|0.45|1.15|0.22|0.34|0.9
237187ed9f419285|male|Jack McGlaughlin|1|4|0|2.0166666666666666|NaN|NaN|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
856ec65948b7d234|male|Ryan McGivern|13|7|0|0.0|"6' 0"""|185 lbs.|NaN|Orthodox|Jan 17, 1980|2.22|0.29|2.22|0.57|0.0|0.0|0.0|0.0
00a905a4a4a2b071|male|Greg McIntyre|6|4|0|0.0|"5' 10"""|155 lbs.|NaN|Orthodox|Apr 21, 1980|0.79|0.3|1.36|0.41|5.09|0.5|0.0|0.0
1f9c371c93dfd3a9|male|Ryan McGillivray|12|0|1|15.0|"5' 11"""|170 lbs.|NaN|NaN|Sep 27, 1986|1.27|0.2|2.2|0.52|0.0|0.0|0.44|0.0
d90b630e0561818b|male|Gan McGee|13|5|0|5.320833333333333|"6' 10"""|265 lbs.|NaN|Orthodox|Nov 20, 1976|2.2|0.29|2.31|0.59|0.65|0.25|0.83|0.0
e4e0993befecdaf8|male|Liam McGeary|12|2|0|0.0|"6' 6"""|205 lbs.|NaN|NaN|Oct 04, 1982|1.28|0.48|1.92|0.5|0.51|1.0|0.0|2.5
49c29e57d4e2be6f|male|Justin McElfresh|6|4|0|0.0|"6' 6"""|205 lbs.|NaN|Orthodox|Jan 04, 1980|4.59|0.26|12.79|0.41|0.0|0.0|0.0|0.0
523fa774700d7d3f|male|Court McGee|22|10|0|13.909649122807016|"5' 11"""|170 lbs.|"75"""|Orthodox|Dec 12, 1984|4.69|0.37|3.69|0.6|1.87|0.25|0.69|0.5
a3f8356ace5e3eb5|male|Miles McDonald|2|1|0|0.0|"5' 7"""|115 lbs.|NaN|NaN|Aug 13, 1991|5.1|0.45|4.0|0.43|0.0|0.0|1.0|1.0
b507a76087e3ed9f|male|Josh McDonald|9|5|0|0.0|NaN|185 lbs.|NaN|NaN|NaN|0.8|0.57|3.4|0.33|9.0|0.5|0.0|0.0
1fd4fbdcc67de844|male|Drew McFedries|12|7|0|2.340740740740741|"6' 0"""|185 lbs.|"72"""|Southpaw|Jul 27, 1978|5.13|0.51|4.56|0.52|1.42|1.0|0.56|0.7
08ae3100bf2100ed|male|Scott McDonald|1|0|0|0.0|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
d52ef694108f8235|male|Michael McDonald|1|1|0|0.0|"5' 11"""|205 lbs.|NaN|Orthodox|Feb 06, 1965|0.0|0.0|0.4|0.5|0.0|0.0|0.0|0.0
d0314416a7f26527|male|Michael McDonald|17|4|0|8.903703703703703|"5' 9"""|135 lbs.|"70"""|Orthodox|Jan 15, 1991|2.69|0.42|2.76|0.57|1.09|0.66|0.52|1.4
5cafbc97dba2e797|male|Robert McDaniel|28|10|0|10.78888888888889|"6' 3"""|185 lbs.|"75"""|Southpaw|May 03, 1983|1.64|0.44|1.98|0.56|0.93|0.5|0.5|1.4
75f871836d41f90f|male|Justin McCully|11|5|2|11.7375|"6' 1"""|225 lbs.|"73"""|Orthodox|Feb 18, 1976|1.58|0.37|2.02|0.46|1.28|0.44|0.43|0.0
11e3fd7546359fc5|male|Rob McCullough|19|8|0|0.0|"5' 9"""|155 lbs.|"69"""|Orthodox|May 26, 1977|2.47|0.36|2.84|0.59|0.46|1.0|0.68|0.0
eff47295daf721a6|male|Tamdan McCrory|14|5|0|8.648148148148149|"6' 4"""|185 lbs.|"76"""|Switch|Nov 05, 1986|2.07|0.49|1.6|0.46|2.28|0.5|0.33|2.5
008dc37cca279def|male|Sean McCorkle|17|7|0|4.711111111111111|"6' 7"""|265 lbs.|"81"""|Orthodox|Jul 17, 1976|0.85|0.44|2.48|0.52|2.12|0.4|0.33|4.2
da97d6c97d09c030|male|Charles McCarthy|10|5|0|5.627777777777777|"5' 10"""|185 lbs.|"71"""|Orthodox|Aug 06, 1980|0.18|0.12|4.03|0.56|2.67|0.6|0.0|2.7
baed16f18348908e|male|Kris McCray|8|5|0|8.677777777777779|"6' 0"""|170 lbs.|"76"""|Orthodox|Sep 24, 1981|2.69|0.45|2.57|0.54|2.88|0.55|0.38|0.0
51018a31ddf31eb2|female|Molly McCann|11|4|0|13.869047619047619|"5' 4"""|125 lbs.|"62"""|Orthodox|May 04, 1990|5.67|0.49|4.87|0.65|1.7|0.32|0.34|0.6
701e057d63c124d9|male|Ian McCall|13|5|1|15.0|"5' 5"""|125 lbs.|"64"""|Orthodox|May 07, 1984|3.59|0.39|3.25|0.67|2.08|0.3|0.88|0.0
443f60bec7c3c3d5|male|Michael McBride|8|3|0|12.141666666666666|"6' 1"""|155 lbs.|NaN|Orthodox|Mar 09, 1986|4.08|0.48|5.85|0.4|1.85|0.42|0.3|1.2
ef6f45095119d416|male|Bobby McAndrews|1|3|0|0.0|NaN|NaN|NaN|Orthodox|NaN|2.56|0.83|1.03|0.5|0.0|0.0|0.33|7.7
7e7d81bf162a5ec1|male|Scott McAfee|14|7|0|0.0|"5' 8"""|155 lbs.|NaN|Orthodox|Aug 23, 1983|0.0|0.0|1.33|0.5|0.0|0.0|0.0|0.0
016a8d958883167c|female|Gina Mazany|7|5|0|8.204761904761906|"5' 6"""|125 lbs.|"68"""|Southpaw|Aug 19, 1988|3.43|0.49|3.17|0.49|4.7|0.58|0.33|0.3
1b41c21d947d6f2f|female|Brooke Mayo|0|1|0|0.0|"5' 7"""|125 lbs.|NaN|NaN|NaN|1.92|0.34|3.2|0.63|3.2|0.6|0.0|2.1
70d2329a92864fdb|female|Sabina Mazo|9|3|0|14.138888888888888|"5' 7"""|125 lbs.|"70"""|Orthodox|Mar 25, 1997|6.45|0.44|4.5|0.57|0.71|0.8|0.66|0.2
2c6e81426dd7573c|male|Jack May|9|3|0|8.216666666666667|"6' 8"""|255 lbs.|NaN|Switch|Apr 14, 1981|1.52|0.38|3.29|0.33|0.91|0.33|0.2|0.0
a16ce18149021139|female|Elaina Maxwell|7|4|0|0.0|"5' 8"""|145 lbs.|NaN|Orthodox|Dec 16, 1978|2.07|0.6|2.4|0.53|0.0|0.0|0.5|1.0
7d96bc577e5178b2|male|Gray Maynard|13|7|1|12.867500000000001|"5' 9"""|155 lbs.|"70"""|Orthodox|May 09, 1979|1.92|0.32|2.64|0.66|2.91|0.47|0.81|0.7
c32fdfe75cda5b22|male|Jeremy May|13|10|0|0.0|"6' 1"""|185 lbs.|NaN|NaN|Oct 23, 1986|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1a9480fc288e55d7|male|Don'Tale Mayes|9|4|0|12.570833333333333|"6' 6"""|260 lbs.|"81"""|Orthodox|Jan 16, 1992|3.75|0.46|3.83|0.42|1.32|0.53|0.62|0.0
12585614e0ed2626|male|Nick Maximov|8|0|0|15.0|"6' 0"""|185 lbs.|"76"""|Southpaw|Dec 23, 1997|1.78|0.54|1.73|0.39|5.67|0.47|1.0|0.3
f29a6350c69f4a33|female|Miranda Maverick|11|4|0|12.5|"5' 3"""|125 lbs.|"65"""|Southpaw|Jul 01, 1997|3.76|0.41|2.78|0.57|1.2|0.66|0.44|0.0
ccdd90bd1fc7dab6|male|Vladimir Matyushenko|27|8|0|8.227777777777778|"6' 0"""|205 lbs.|"74"""|Orthodox|Jan 04, 1971|1.9|0.44|1.62|0.59|3.25|0.46|0.7|0.1
c933d423ebdbbbdb|male|John Matua|1|4|0|0.3333333333333333|"6' 2"""|400 lbs.|NaN|Orthodox|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
d3b5ad3b15a64a18|male|Francesco Maturi|0|1|0|5.433333333333334|NaN|NaN|NaN|NaN|NaN|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a845f0735bc67405|male|Jake Matthews|17|5|0|11.425555555555555|"5' 11"""|170 lbs.|"73"""|Orthodox|Aug 19, 1994|3.03|0.44|2.16|0.61|1.93|0.41|0.66|0.6
6e2b1d631832921d|male|Claudio Mattos|5|4|0|0.0|NaN|185 lbs.|NaN|Orthodox|NaN|0.0|0.0|3.53|0.0|0.0|0.0|0.0|0.0
18e4f61f16f458c6|male|AJ Matthews|8|7|0|0.0|"5' 11"""|185 lbs.|NaN|NaN|NaN|5.11|0.52|4.96|0.51|0.0|0.0|1.0|0.0
990060b2a68a7b82|male|Naoki Matsushita|12|16|11|0.0|"5' 6"""|155 lbs.|NaN|Orthodox|NaN|3.3|0.32|2.2|0.63|1.5|1.0|0.0|0.0
